Angle_of_Repose,Aspartame,B_cyclodextrin,Bulk_Density,Carrs_Compressibility_Index,Citric_acid,Clove_oil_,Colloidal_silicon_dioxide_Aerosil_,Complexity,DOSE,Gum,Hausner_Ratio,Heavy_atom_count,Hydrogen_Bond_Acceptor_Count,Hydrogen_Bond_Donor_Count,Hydroxypropyl_Cellulose_HPC_,Indion,Lactose,LogS,Magnesium_Stearate,Mannitol,Menthol,Microcrystalline_Cellulose,Molecular_Weight,Neotame,Plantago_ovata,Polacrilin_Potassium,Polyethylene_Glycol,Polyvinylpyrrolidone_Crospovidone_,Rotational_bond_count,Sodium_Saccharine_,Sodium_croscarmellose,Sodium_lauryl_sulfate_SLS_,Sodium_saccharin,Sodium_starch_glycolate,Sodium_stearyl_fumarate_,Starch,Stevia_leaf_Powder_,Talc,Tapped_Density,Thickness,Topological_surface_area,Weight_mg_,Wetting_time,XLogP3_AA,polyvinyl_acetate,sodium_bicarbonate_NaHCO3_
0.0,0.0,0,0.0,0.0,0.0,0,0.0,227,2.0,0.0,0.0,17,4,4,0.0,0.0,0.0,-1.88,0.0,171.0,0,0.0,239.31,0.0,0.0,0.0,0.0,10.0,5,0.0,0.0,0.0,5.0,8.0,2.0,0.0,0,2.0,0.0,0.0,72.7,200.0,0.0,0.3,0.0,0.0
0.0,0.0,0,0.0,0.0,0.0,0,0.0,227,2.0,0.0,0.0,17,4,4,0.0,0.0,0.0,-1.88,0.0,169.0,0,0.0,239.31,0.0,0.0,0.0,0.0,12.0,5,0.0,0.0,0.0,5.0,8.0,2.0,0.0,0,2.0,0.0,0.0,72.7,200.0,0.0,0.3,0.0,0.0
0.0,0.0,0,0.0,0.0,0.0,0,0.0,227,2.0,0.0,0.0,17,4,4,0.0,0.0,0.0,-1.88,0.0,167.0,0,0.0,239.31,0.0,0.0,0.0,0.0,14.0,5,0.0,0.0,0.0,5.0,8.0,2.0,0.0,0,2.0,0.0,0.0,72.7,200.0,0.0,0.3,0.0,0.0
0.0,0.0,0,0.0,0.0,0.0,0,0.0,227,2.0,0.0,0.0,17,4,4,0.0,0.0,0.0,-1.88,0.0,179.0,0,2.0,239.31,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,5.0,8.0,2.0,0.0,0,2.0,0.0,0.0,72.7,200.0,0.0,0.3,0.0,0.0
0.0,0.0,0,0.0,0.0,0.0,0,0.0,227,2.0,0.0,0.0,17,4,4,0.0,0.0,0.0,-1.88,0.0,177.0,0,4.0,239.31,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,5.0,8.0,2.0,0.0,0,2.0,0.0,0.0,72.7,200.0,0.0,0.3,0.0,0.0
0.0,0.0,0,0.0,0.0,0.0,0,0.0,227,2.0,0.0,0.0,17,4,4,0.0,0.0,0.0,-1.88,0.0,175.0,0,6.0,239.31,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,5.0,8.0,2.0,0.0,0,2.0,0.0,0.0,72.7,200.0,0.0,0.3,0.0,0.0
0.0,0.0,0,0.0,0.0,0.0,0,0.0,227,2.0,0.0,0.0,17,4,4,0.0,0.0,0.0,-1.88,0.0,173.0,0,8.0,239.31,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,5.0,8.0,2.0,0.0,0,2.0,0.0,0.0,72.7,200.0,0.0,0.3,0.0,0.0
0.0,0.0,0,0.0,0.0,0.0,0,0.0,227,2.0,0.0,0.0,17,4,4,0.0,0.0,0.0,-1.88,0.0,171.0,0,10.0,239.31,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,5.0,8.0,2.0,0.0,0,2.0,0.0,0.0,72.7,200.0,0.0,0.3,0.0,0.0
0.0,0.0,0,0.0,0.0,0.0,0,0.0,227,2.0,0.0,0.0,17,4,4,0.0,0.0,0.0,-1.88,0.0,169.0,0,12.0,239.31,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,5.0,8.0,2.0,0.0,0,2.0,0.0,0.0,72.7,200.0,0.0,0.3,0.0,0.0
0.0,0.0,0,0.0,0.0,0.0,0,0.0,227,2.0,0.0,0.0,17,4,4,0.0,0.0,0.0,-1.88,0.0,167.0,0,14.0,239.31,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,5.0,8.0,2.0,0.0,0,2.0,0.0,0.0,72.7,200.0,0.0,0.3,0.0,0.0
0.0,0.0,0,0.0,0.0,0.0,0,0.0,227,2.0,0.0,0.0,17,4,4,0.0,0.0,0.0,-1.88,0.0,175.0,0,2.0,239.31,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,5.0,8.0,5.0,0.0,0,3.0,0.0,3.63,72.7,200.0,28.0,0.3,0.0,0.0
26.5,1.0,0,0.62,7.69,0.0,0,2.0,227,2.4,0.0,1.08,17,4,4,0.0,0.0,0.0,-1.88,1.0,80.1,0,10.0,239.31,0.0,0.0,0.0,0.0,0.0,5,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.67,2.19,72.7,100.0,36.33,0.3,0.0,0.0
30.1,1.0,0,0.86,7.69,0.0,0,2.0,227,2.4,0.0,1.08,17,4,4,0.0,0.0,0.0,-1.88,1.0,80.1,0,0.0,239.31,0.0,0.0,0.0,10.0,0.0,5,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.94,2.03,72.7,100.0,44.67,0.3,0.0,0.0
26.5,1.0,0,0.8,10.34,0.0,0,2.0,227,2.4,0.0,1.12,17,4,4,0.0,0.0,0.0,-1.88,1.0,80.1,0,10.0,239.31,0.0,0.0,0.0,0.0,3.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.9,2.2,72.7,100.0,25.33,0.3,0.0,0.0
28.36,1.0,0,0.73,9.09,0.0,0,2.0,227,2.4,0.0,1.1,17,4,4,0.0,0.0,0.0,-1.88,1.0,80.1,0,0.0,239.31,0.0,0.0,0.0,10.0,3.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.8,2.02,72.7,100.0,42.0,0.3,0.0,0.0
31.8,1.0,0,0.64,10.71,0.0,0,2.0,227,2.4,0.0,1.12,17,4,4,0.0,0.0,0.0,-1.88,1.0,78.1,0,10.0,239.31,0.0,0.0,0.0,0.0,0.0,5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.72,2.15,72.7,100.0,13.33,0.3,0.0,0.0
35.0,1.0,0,0.89,10.91,0.0,0,2.0,227,2.4,0.0,1.12,17,4,4,0.0,0.0,0.0,-1.88,1.0,78.1,0,0.0,239.31,0.0,0.0,0.0,10.0,0.0,5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.99,2.19,72.7,100.0,22.0,0.3,0.0,0.0
35.75,1.0,0,0.71,12.28,0.0,0,2.0,227,2.4,0.0,1.14,17,4,4,0.0,0.0,0.0,-1.88,1.0,78.1,0,10.0,239.31,0.0,0.0,0.0,0.0,5.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.81,2.06,72.7,100.0,10.0,0.3,0.0,0.0
35.75,1.0,0,0.72,9.43,0.0,0,2.0,227,2.4,0.0,1.1,17,4,4,0.0,0.0,0.0,-1.88,1.0,78.1,0,0.0,239.31,0.0,0.0,0.0,10.0,5.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.8,2.12,72.7,100.0,18.33,0.3,0.0,0.0
11.32,0.0,0,0.55,11.29,0.0,0,0.0,227,4.0,0.0,1.13,17,4,4,0.0,0.0,0.0,-1.88,4.0,105.0,0,50.0,239.31,0.0,0.0,0.0,0.0,0.0,5,0.0,22.5,0.0,8.0,2.5,0.0,0.0,0,4.0,0.62,3.33,72.7,200.0,64.28,0.3,0.0,0.0
9.68,0.0,0,0.66,7.04,0.0,0,0.0,227,4.0,0.0,1.08,17,4,4,0.0,0.0,0.0,-1.88,4.0,105.0,0,50.0,239.31,0.0,0.0,0.0,0.0,0.0,5,0.0,18.75,0.0,8.0,6.25,0.0,0.0,0,4.0,0.71,3.33,72.7,200.0,58.33,0.3,0.0,0.0
10.2,0.0,0,0.67,6.94,0.0,0,0.0,227,4.0,0.0,1.07,17,4,4,0.0,0.0,0.0,-1.88,4.0,105.0,0,50.0,239.31,0.0,0.0,0.0,0.0,0.0,5,0.0,12.5,0.0,8.0,12.5,0.0,0.0,0,4.0,0.72,3.3,72.7,200.0,52.32,0.3,0.0,0.0
12.8,0.0,0,0.65,10.95,0.0,0,0.0,227,4.0,0.0,1.12,17,4,4,0.0,0.0,0.0,-1.88,4.0,105.0,0,50.0,239.31,0.0,0.0,0.0,0.0,0.0,5,0.0,6.25,0.0,8.0,18.75,0.0,0.0,0,4.0,0.73,3.4,72.7,200.0,65.4,0.3,0.0,0.0
8.8,0.0,0,0.64,11.11,0.0,0,0.0,227,4.0,0.0,1.16,17,4,4,0.0,0.0,0.0,-1.88,4.0,105.0,0,50.0,239.31,0.0,0.0,0.0,0.0,0.0,5,0.0,2.5,0.0,8.0,22.5,0.0,0.0,0,4.0,0.72,3.3,72.7,200.0,58.82,0.3,0.0,0.0
13.2,0.0,0,0.59,21.33,0.0,0,0.0,227,4.0,0.0,1.27,17,4,4,0.0,22.5,0.0,-1.88,4.0,105.0,0,50.0,239.31,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,8.0,2.5,0.0,0.0,0,4.0,0.75,3.3,72.7,200.0,58.13,0.3,0.0,0.0
14.6,0.0,0,0.62,16.21,0.0,0,0.0,227,4.0,0.0,1.19,17,4,4,0.0,18.75,0.0,-1.88,4.0,105.0,0,50.0,239.31,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,8.0,6.25,0.0,0.0,0,4.0,0.74,3.31,72.7,200.0,63.66,0.3,0.0,0.0
11.1,0.0,0,0.69,4.16,0.0,0,0.0,227,4.0,0.0,1.04,17,4,4,0.0,12.5,0.0,-1.88,4.0,105.0,0,50.0,239.31,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,8.0,12.5,0.0,0.0,0,4.0,0.72,3.1,72.7,200.0,66.24,0.3,0.0,0.0
12.2,0.0,0,0.66,9.68,0.0,0,0.0,227,4.0,0.0,1.11,17,4,4,0.0,6.25,0.0,-1.88,4.0,105.0,0,50.0,239.31,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,8.0,18.75,0.0,0.0,0,4.0,0.73,3.2,72.7,200.0,59.29,0.3,0.0,0.0
16.7,0.0,0,0.68,8.1,0.0,0,0.0,227,4.0,0.0,1.08,17,4,4,0.0,2.5,0.0,-1.88,4.0,105.0,0,50.0,239.31,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,8.0,22.5,0.0,0.0,0,4.0,0.74,3.3,72.7,200.0,43.28,0.3,0.0,0.0
15.8,0.0,0,0.66,9.58,0.0,0,0.0,227,4.0,0.0,1.1,17,4,4,0.0,22.5,0.0,-1.88,4.0,105.0,0,50.0,239.31,0.0,0.0,0.0,0.0,0.0,5,0.0,2.5,0.0,8.0,0.0,0.0,0.0,0,4.0,0.73,3.36,72.7,200.0,57.33,0.3,0.0,0.0
14.1,0.0,0,0.63,14.86,0.0,0,0.0,227,4.0,0.0,1.17,17,4,4,0.0,18.75,0.0,-1.88,4.0,105.0,0,50.0,239.31,0.0,0.0,0.0,0.0,0.0,5,0.0,6.25,0.0,8.0,0.0,0.0,0.0,0,4.0,0.74,3.3,72.7,200.0,63.28,0.3,0.0,0.0
9.92,0.0,0,0.69,8.01,0.0,0,0.0,227,4.0,0.0,1.08,17,4,4,0.0,12.5,0.0,-1.88,4.0,105.0,0,50.0,239.31,0.0,0.0,0.0,0.0,0.0,5,0.0,12.5,0.0,8.0,0.0,0.0,0.0,0,4.0,0.75,3.2,72.7,200.0,67.58,0.3,0.0,0.0
13.24,0.0,0,0.64,7.24,0.0,0,0.0,227,4.0,0.0,1.08,17,4,4,0.0,6.25,0.0,-1.88,4.0,105.0,0,50.0,239.31,0.0,0.0,0.0,0.0,0.0,5,0.0,18.75,0.0,8.0,0.0,0.0,0.0,0,4.0,0.69,3.46,72.7,200.0,65.72,0.3,0.0,0.0
11.9,0.0,0,0.67,6.94,0.0,0,0.0,227,4.0,0.0,1.09,17,4,4,0.0,2.5,0.0,-1.88,4.0,105.0,0,50.0,239.31,0.0,0.0,0.0,0.0,0.0,5,0.0,22.5,0.0,8.0,0.0,0.0,0.0,0,4.0,0.72,3.34,72.7,200.0,61.49,0.3,0.0,0.0
12.7,0.0,0,0.63,5.97,0.0,0,0.0,227,4.0,0.0,1.07,17,4,4,0.0,0.0,0.0,-1.88,4.0,105.0,0,50.0,239.31,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,8.0,25.0,0.0,0.0,0,4.0,0.67,3.4,72.7,200.0,62.42,0.3,0.0,0.0
11.3,0.0,0,0.59,10.61,0.0,0,0.0,227,4.0,0.0,1.12,17,4,4,0.0,0.0,0.0,-1.88,4.0,105.0,0,50.0,239.31,0.0,0.0,0.0,0.0,0.0,5,0.0,25.0,0.0,8.0,0.0,0.0,0.0,0,4.0,0.66,3.34,72.7,200.0,64.57,0.3,0.0,0.0
11.9,0.0,0,0.64,5.88,0.0,0,0.0,227,4.0,0.0,1.07,17,4,4,0.0,25.0,0.0,-1.88,4.0,105.0,0,50.0,239.31,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0,4.0,0.68,3.3,72.7,200.0,66.67,0.3,0.0,0.0
21.2,5.0,0,0.449,8.62,0.0,0,0.5,227,4.0,0.0,0.0,17,4,4,0.0,0.0,0.0,-1.88,0.5,58.0,0,28.0,239.31,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0.0,0.51,2.52,72.7,100.0,11.15,0.3,0.0,0.0
22.17,5.0,0,0.451,8.78,0.0,0,0.5,227,4.0,0.0,0.0,17,4,4,0.0,0.0,0.0,-1.88,0.5,58.0,0,26.0,239.31,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0,0.0,0.514,2.52,72.7,100.0,11.22,0.3,0.0,0.0
22.2,5.0,0,0.449,8.76,0.0,0,0.5,227,4.0,0.0,0.0,17,4,4,0.0,0.0,0.0,-1.88,0.5,58.0,0,24.0,239.31,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0,0.0,0.516,2.53,72.7,100.0,11.1,0.3,0.0,0.0
21.21,5.0,0,0.453,11.01,0.0,0,0.5,227,4.0,0.0,0.0,17,4,4,2.0,0.0,0.0,-1.88,0.5,58.0,0,28.0,239.31,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.511,2.51,72.7,100.0,9.41,0.3,0.0,0.0
20.87,5.0,0,0.452,11.15,0.0,0,0.5,227,4.0,0.0,0.0,17,4,4,4.0,0.0,0.0,-1.88,0.5,58.0,0,26.0,239.31,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.511,2.52,72.7,100.0,9.4,0.3,0.0,0.0
20.97,5.0,0,0.451,11.09,0.0,0,0.5,227,4.0,0.0,0.0,17,4,4,6.0,0.0,0.0,-1.88,0.5,58.0,0,24.0,239.31,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.51,2.53,72.7,100.0,9.37,0.3,0.0,0.0
21.23,5.0,0,0.461,12.02,0.0,0,0.5,227,4.0,0.0,0.0,17,4,4,0.0,0.0,0.0,-1.88,0.5,58.0,0,28.0,239.31,0.0,0.0,0.0,0.0,2.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.512,2.52,72.7,100.0,7.82,0.3,0.0,0.0
22.3,5.0,0,0.463,12.1,0.0,0,0.5,227,4.0,0.0,0.0,17,4,4,0.0,0.0,0.0,-1.88,0.5,58.0,0,26.0,239.31,0.0,0.0,0.0,0.0,4.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.515,2.53,72.7,100.0,7.83,0.3,0.0,0.0
22.65,5.0,0,0.462,12.24,0.0,0,0.5,227,4.0,0.0,0.0,17,4,4,0.0,0.0,0.0,-1.88,0.5,58.0,0,24.0,239.31,0.0,0.0,0.0,0.0,6.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.517,2.52,72.7,100.0,7.76,0.3,0.0,0.0
33.0,0.0,0,0.58,22.66,0.0,0,1.0,227,4.8,0.0,1.29,17,4,4,0.0,0.0,52.2,-1.88,1.0,0.0,0,35.0,239.31,0.0,0.0,0.0,0.0,0.0,5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.75,0.0,72.7,100.0,11.23,0.3,0.0,0.0
31.0,0.0,0,0.56,24.32,0.0,0,1.0,227,4.8,0.0,1.32,17,4,4,0.0,0.0,52.2,-1.88,1.0,0.0,0,35.0,239.31,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0,0.0,0.74,0.0,72.7,100.0,12.34,0.3,0.0,0.0
31.0,0.0,0,0.56,23.28,0.0,0,1.0,227,4.8,0.0,1.3,17,4,4,0.0,0.0,52.2,-1.88,1.0,0.0,0,35.0,239.31,0.0,0.0,0.0,0.0,5.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.73,0.0,72.7,100.0,10.24,0.3,0.0,0.0
32.0,0.0,0,0.57,22.97,0.0,0,1.0,227,4.8,0.0,1.29,17,4,4,5.0,0.0,52.2,-1.88,1.0,0.0,0,35.0,239.31,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.74,0.0,72.7,100.0,10.98,0.3,0.0,0.0
26.54,0.0,0,0.346,7.21,0.0,0,0.0,227,4.0,0.0,1.075,17,4,4,0.0,0.0,0.0,-1.88,0.2,52.0,0,34.0,239.31,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0,1.0,0.365,2.5,72.7,95.2,28.0,0.3,0.0,0.0
26.35,0.0,0,0.356,7.261,0.0,0,0.0,227,4.0,0.0,1.073,17,4,4,0.0,0.0,0.0,-1.88,0.2,50.0,0,34.0,239.31,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0,1.0,0.382,2.4,72.7,95.2,27.0,0.3,0.0,0.0
25.36,0.0,0,0.363,7.21,0.0,0,0.0,227,4.0,0.0,1.071,17,4,4,0.0,0.0,0.0,-1.88,0.2,52.0,0,34.0,239.31,0.0,0.0,0.0,0.0,4.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.389,2.6,72.7,95.2,22.0,0.3,0.0,0.0
24.4,0.0,0,0.35,6.521,0.0,0,0.0,227,4.0,0.0,1.064,17,4,4,0.0,0.0,0.0,-1.88,0.2,50.0,0,34.0,239.31,0.0,0.0,0.0,0.0,6.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.372,2.5,72.7,95.2,25.0,0.3,0.0,0.0
24.61,0.0,0,0.358,6.346,0.0,0,0.0,227,4.0,0.0,1.064,17,4,4,0.0,0.0,0.0,-1.88,0.2,52.0,0,34.0,239.31,0.0,0.0,0.0,0.0,0.0,5,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.381,2.5,72.7,95.2,26.0,0.3,0.0,0.0
23.01,0.0,0,0.37,6.27,0.0,0,0.0,227,4.0,0.0,1.062,17,4,4,0.0,0.0,0.0,-1.88,0.2,50.0,0,34.0,239.31,0.0,0.0,0.0,0.0,0.0,5,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.393,2.5,72.7,95.2,24.0,0.3,0.0,0.0
